Time,Longitude,Latitude,CW Channel,CW RSSI (dB)
2023-10-10T02:25:01.820,,,45240,-116.78
2023-10-10T02:25:01.822,,,44690,-117.3
2023-10-10T02:25:01.824,,,45290,-117.1
2023-10-10T02:25:01.825,,,44790,-117.6
2023-10-10T02:25:01.826,,,44940,-117.59
2023-10-10T02:25:01.827,,,45540,-116
2023-10-10T02:25:01.828,,,45090,-117.23
2023-10-10T02:25:01.831,,,45340,-116.78
2023-10-10T02:25:01.834,,,44640,-117.23
2023-10-10T02:25:01.835,,,44740,-115.9
2023-10-10T02:25:01.838,,,45140,-117.26
2023-10-10T02:25:01.843,,,45390,-117.85
2023-10-10T02:25:01.845,,,44590,-116.82
2023-10-10T02:25:01.848,,,45440,-116.67
2023-10-10T02:25:01.850,,,44990,-115.4
2023-10-10T02:25:01.853,,,44840,-116.74
2023-10-10T02:25:01.855,,,45490,-117.51
2023-10-10T02:25:01.859,,,45190,-117.52
2023-10-10T02:25:01.861,,,44890,-117.23
2023-10-10T02:25:01.865,,,45040,-116.54
2023-10-10T02:25:01.867,,,45240,-117.5
2023-10-10T02:25:01.871,,,44690,-117.42
2023-10-10T02:25:01.871,,,45290,-116.3
2023-10-10T02:25:01.876,,,44790,-117.9
2023-10-10T02:25:01.880,,,44940,-117.28
2023-10-10T02:25:01.882,,,45540,-116.18
2023-10-10T02:25:01.884,,,45090,-117.39
2023-10-10T02:25:01.888,,,45340,-117.76
2023-10-10T02:25:01.890,,,44640,-116.93
2023-10-10T02:25:01.893,,,44740,-116.24
2023-10-10T02:25:01.896,,,45140,-118.38
2023-10-10T02:25:01.898,,,45390,-116.3
2023-10-10T02:25:01.901,,,44590,-117.79
2023-10-10T02:25:01.904,,,45440,-117.17
2023-10-10T02:25:01.906,,,44990,-117.26
2023-10-10T02:25:01.910,,,44840,-116.05
2023-10-10T02:25:01.912,,,45490,-116.46
2023-10-10T02:25:01.916,,,45190,-117.44
2023-10-10T02:25:01.919,,,44890,-116.67
2023-10-10T02:25:01.922,,,45040,-117.57
2023-10-10T02:25:01.925,,,45240,-116.83
2023-10-10T02:25:01.927,,,44690,-116.45
2023-10-10T02:25:01.930,,,45290,-117.31
2023-10-10T02:25:01.931,,,44790,-117.31
2023-10-10T02:25:01.935,,,44940,-117.75
2023-10-10T02:25:01.938,,,45540,-116.35
2023-10-10T02:25:01.941,,,45090,-117.1
2023-10-10T02:25:01.944,,,45340,-116.06
2023-10-10T02:25:01.946,,,44640,-116.39
2023-10-10T02:25:01.949,,,44740,-117.03
2023-10-10T02:25:01.951,,,45140,-115.76
2023-10-10T02:25:01.955,,,45390,-117.2
2023-10-10T02:25:01.958,,,44590,-117.64
2023-10-10T02:25:01.960,,,45440,-116.08
2023-10-10T02:25:01.962,,,44990,-115.57
2023-10-10T02:25:01.966,,,44840,-117.65
2023-10-10T02:25:01.969,,,45490,-115.94
2023-10-10T02:25:01.971,,,45190,-117.8
2023-10-10T02:25:01.974,,,44890,-116.81
2023-10-10T02:25:01.977,,,45040,-117.48
2023-10-10T02:25:01.981,,,45240,-117.87
2023-10-10T02:25:01.985,,,44690,-118.3
2023-10-10T02:25:01.989,,,45290,-118.15
2023-10-10T02:25:01.994,,,44790,-116.5
2023-10-10T02:25:01.996,,,44940,-117.89
2023-10-10T02:25:01.997,,,45540,-116.67
2023-10-10T02:25:02.003,,,45090,-117.98
2023-10-10T02:25:02.006,,,45340,-116.91
2023-10-10T02:25:02.008,,,44640,-117.73
2023-10-10T02:25:02.011,,,44740,-116.58
2023-10-10T02:25:02.014,,,45140,-116.64
2023-10-10T02:25:02.016,,,45390,-117.09
2023-10-10T02:25:02.019,,,44590,-117.71
2023-10-10T02:25:02.022,,,45440,-116.42
2023-10-10T02:25:02.025,,,44990,-117.07
2023-10-10T02:25:02.028,,,44840,-117.05
2023-10-10T02:25:02.031,,,45490,-116.1
2023-10-10T02:25:02.032,,,45190,-118.01
2023-10-10T02:25:02.037,,,44890,-115.38
2023-10-10T02:25:02.040,,,45040,-117.14
2023-10-10T02:25:02.042,,,45240,-117.97
2023-10-10T02:25:02.044,,,44690,-117.43
2023-10-10T02:25:02.047,,,45290,-117.47
2023-10-10T02:25:02.050,,,44790,-116.86
2023-10-10T02:25:02.052,,,44940,-116.37
2023-10-10T02:25:02.055,,,45540,-115.03
2023-10-10T02:25:02.059,,,45090,-117.07
2023-10-10T02:25:02.063,,,45340,-117.27
2023-10-10T02:25:02.065,,,44640,-117.88
2023-10-10T02:25:02.068,,,44740,-116.95
2023-10-10T02:25:02.073,,,45140,-117.96
2023-10-10T02:25:02.075,,,45390,-117.71
2023-10-10T02:25:02.075,,,44590,-116.38
2023-10-10T02:25:02.078,,,45440,-115.98
2023-10-10T02:25:02.082,,,44990,-117.79
2023-10-10T02:25:02.084,,,44840,-116.77
2023-10-10T02:25:02.087,,,45490,-115.17
2023-10-10T02:25:02.089,,,45190,-117.53
2023-10-10T02:25:02.093,,,44890,-117.07
2023-10-10T02:25:02.095,,,45040,-116.7
2023-10-10T02:25:02.097,,,45240,-117.22
2023-10-10T02:25:02.100,,,44690,-117.44
2023-10-10T02:25:02.104,,,45290,-117.96
2023-10-10T02:25:02.106,,,44790,-116.86
2023-10-10T02:25:02.111,,,44940,-117.02
2023-10-10T02:25:02.118,,,45540,-115.98
2023-10-10T02:25:02.120,,,45090,-117.48
2023-10-10T02:25:02.122,,,45340,-116.18
2023-10-10T02:25:02.125,,,44640,-116.83
2023-10-10T02:25:02.126,,,44740,-117.95
2023-10-10T02:25:02.130,,,45140,-116.78
2023-10-10T02:25:02.133,,,45390,-117.89
2023-10-10T02:25:02.136,,,44590,-117.73
2023-10-10T02:25:02.137,,,45440,-116.75
2023-10-10T02:25:02.140,,,44990,-118.28
2023-10-10T02:25:02.144,,,44840,-117.42
2023-10-10T02:25:02.148,,,45490,-116.03
2023-10-10T02:25:02.150,,,45190,-117.47
2023-10-10T02:25:02.152,,,44890,-117.92
2023-10-10T02:25:02.156,,,45040,-117.67
2023-10-10T02:25:02.158,,,45240,-117.99
2023-10-10T02:25:02.161,,,44690,-117.46
2023-10-10T02:25:02.163,,,45290,-117.84
2023-10-10T02:25:02.167,,,44790,-116.78
2023-10-10T02:25:02.170,,,44940,-118.41
2023-10-10T02:25:02.184,,,45540,-116.53
2023-10-10T02:25:02.186,,,45090,-117.54
2023-10-10T02:25:02.190,,,45340,-117.12
2023-10-10T02:25:02.192,,,44640,-117.86
2023-10-10T02:25:02.196,,,44740,-117.32
2023-10-10T02:25:02.197,,,45140,-118.42
2023-10-10T02:25:02.198,,,45390,-117.05
2023-10-10T02:25:02.200,,,44590,-117.61
2023-10-10T02:25:02.202,,,45440,-114.78
2023-10-10T02:25:02.204,,,44990,-117.31
2023-10-10T02:25:02.205,,,44840,-117.57
2023-10-10T02:25:02.207,,,45490,-115.39
2023-10-10T02:25:02.209,,,45190,-117.82
2023-10-10T02:25:02.212,,,44890,-117.22
2023-10-10T02:25:02.214,,,45040,-117.59
2023-10-10T02:25:02.217,,,45240,-117.74
2023-10-10T02:25:02.218,,,44690,-117.85
2023-10-10T02:25:02.221,,,45290,-116.48
2023-10-10T02:25:02.224,,,44790,-117.54
2023-10-10T02:25:02.226,,,44940,-116.86
2023-10-10T02:25:02.230,,,45540,-115.11
2023-10-10T02:25:02.232,,,45090,-116.57
2023-10-10T02:25:02.236,,,45340,-115.93
2023-10-10T02:25:02.237,,,44640,-117.48
2023-10-10T02:25:02.242,,,44740,-117.29
2023-10-10T02:25:02.245,,,45140,-117.4
2023-10-10T02:25:02.246,,,45390,-118
2023-10-10T02:25:02.249,,,44590,-118.5
2023-10-10T02:25:02.253,,,45440,-117.7
2023-10-10T02:25:02.255,,,44990,-116.89
2023-10-10T02:25:02.257,,,44840,-117.1
2023-10-10T02:25:02.263,,,45490,-115.13
2023-10-10T02:25:02.267,,,45190,-117.51
2023-10-10T02:25:02.276,,,44890,-117.87
2023-10-10T02:25:02.278,,,45040,-116.91
2023-10-10T02:25:02.285,,,45240,-117.4
2023-10-10T02:25:02.290,,,44690,-116.82
2023-10-10T02:25:02.297,,,45290,-117.83
2023-10-10T02:25:02.302,,,44790,-117.51
2023-10-10T02:25:02.309,,,44940,-117.33
2023-10-10T02:25:02.313,,,45540,-116.78
2023-10-10T02:25:02.322,,,45090,-117.92
2023-10-10T02:25:02.324,,,45340,-118.38
2023-10-10T02:25:02.331,,,44640,-117.43
2023-10-10T02:25:02.335,,,44740,-117.5
2023-10-10T02:25:02.341,,,45140,-117.58
2023-10-10T02:25:02.346,,,45390,-116.08
2023-10-10T02:25:02.352,,,44590,-118.05
2023-10-10T02:25:02.356,,,45440,-118
2023-10-10T02:25:02.364,,,44990,-117.98
2023-10-10T02:25:02.368,,,44840,-117.75
2023-10-10T02:25:02.376,,,45490,-115.8
2023-10-10T02:25:02.379,,,45190,-116.61
2023-10-10T02:25:02.385,,,44890,-117.31
2023-10-10T02:25:02.391,,,45040,-117.07
2023-10-10T02:25:02.397,,,45240,-116.88
2023-10-10T02:25:02.403,,,44690,-117.18
2023-10-10T02:25:02.408,,,45290,-116.55
2023-10-10T02:25:02.415,,,44790,-117.02
2023-10-10T02:25:02.419,,,44940,-116.6
2023-10-10T02:25:02.426,,,45540,-117.63
2023-10-10T02:25:02.434,,,45090,-116.21
2023-10-10T02:25:02.440,,,45340,-116.78
2023-10-10T02:25:02.442,,,44640,-117.83
2023-10-10T02:25:02.448,,,44740,-117.44
2023-10-10T02:25:02.455,,,45140,-117.54
2023-10-10T02:25:02.459,,,45390,-117.64
2023-10-10T02:25:02.464,,,44590,-117.89
2023-10-10T02:25:02.470,,,45440,-116.36
2023-10-10T02:25:02.475,,,44990,-118.57
2023-10-10T02:25:02.481,,,44840,-117.42
2023-10-10T02:25:02.486,,,45490,-116.25
2023-10-10T02:25:02.493,,,45190,-116.01
2023-10-10T02:25:02.497,,,44890,-116.73
2023-10-10T02:25:02.504,,,45040,-117.03
2023-10-10T02:25:02.510,,,45240,-116.4
2023-10-10T02:25:02.516,,,44690,-116.79
2023-10-10T02:25:02.521,,,45290,-116.63
2023-10-10T02:25:02.528,,,44790,-117.95
2023-10-10T02:25:02.532,,,44940,-117.84
2023-10-10T02:25:02.537,,,45540,-115.29
2023-10-10T02:25:02.543,,,45090,-118.13
2023-10-10T02:25:02.551,,,45340,-116.18
2023-10-10T02:25:02.556,,,44640,-118.4
2023-10-10T02:25:02.560,,,44740,-116.66
2023-10-10T02:25:02.566,,,45140,-117.55
2023-10-10T02:25:02.571,,,45390,-117.5
2023-10-10T02:25:02.576,,,44590,-117.73
2023-10-10T02:25:02.582,,,45440,-116.66
2023-10-10T02:25:02.588,,,44990,-117.42
2023-10-10T02:25:02.593,,,44840,-116.89
2023-10-10T02:25:02.599,,,45490,-116.33
2023-10-10T02:25:02.605,,,45190,-116.36
2023-10-10T02:25:02.610,,,44890,-117.13
2023-10-10T02:25:02.615,,,45040,-117.15
2023-10-10T02:25:02.623,,,45240,-116.47
2023-10-10T02:25:02.633,,,44690,-116.23
2023-10-10T02:25:02.636,,,45290,-118.02
2023-10-10T02:25:02.639,,,44790,-115.84
2023-10-10T02:25:02.645,,,44940,-117.33
2023-10-10T02:25:02.651,,,45540,-116.96
2023-10-10T02:25:02.659,,,45090,-117.34
2023-10-10T02:25:02.661,,,45340,-117.05
2023-10-10T02:25:02.668,,,44640,-118.51
2023-10-10T02:25:02.672,,,44740,-116.69
2023-10-10T02:25:02.681,,,45140,-118.09
2023-10-10T02:25:02.683,,,45390,-117.04
2023-10-10T02:25:02.691,,,44590,-116.7
2023-10-10T02:25:02.695,,,45440,-116.34
2023-10-10T02:25:02.702,,,44990,-115.98
2023-10-10T02:25:02.707,,,44840,-118.12
2023-10-10T02:25:02.713,,,45490,-114.72
2023-10-10T02:25:02.718,,,45190,-117.45
2023-10-10T02:25:02.724,,,44890,-117.19
2023-10-10T02:25:02.735,,,45040,-116.67
2023-10-10T02:25:02.737,,,45240,-118.37
2023-10-10T02:25:02.739,,,44690,-116.46
2023-10-10T02:25:02.744,,,45290,-116.78
2023-10-10T02:25:02.772,,,44790,-116.87
2023-10-10T02:25:02.775,,,44940,-116.58
2023-10-10T02:25:02.777,,,45540,-117.25
2023-10-10T02:25:02.777,,,45090,-117.53
2023-10-10T02:25:02.779,,,45340,-115.98
2023-10-10T02:25:02.781,,,44640,-117.97
2023-10-10T02:25:02.785,,,44740,-117.84
2023-10-10T02:25:02.789,,,45140,-116.49
2023-10-10T02:25:02.820,,,45390,-115.8
2023-10-10T02:25:02.822,,,44590,-118.32
2023-10-10T02:25:02.825,,,45440,-116.39
2023-10-10T02:25:02.830,,,44990,-118.54
2023-10-10T02:25:02.833,,,44840,-117.79
2023-10-10T02:25:02.836,,,45490,-115.8
2023-10-10T02:25:02.840,,,45190,-118.25
2023-10-10T02:25:02.844,,,44890,-116.05
2023-10-10T02:25:02.845,,,45040,-118.4
2023-10-10T02:25:02.847,,,45240,-116.31
2023-10-10T02:25:02.851,,,44690,-118.29
2023-10-10T02:25:02.858,,,45290,-116.82
2023-10-10T02:25:02.864,,,44790,-117.76
2023-10-10T02:25:02.870,,,44940,-116.6
2023-10-10T02:25:02.874,,,45540,-115.63
2023-10-10T02:25:02.880,,,45090,-117.14
2023-10-10T02:25:02.889,,,45340,-117.32
2023-10-10T02:25:02.894,,,44640,-117.36
2023-10-10T02:25:02.898,,,44740,-116.48
2023-10-10T02:25:02.902,,,45140,-115.91
2023-10-10T02:25:02.908,,,45390,-117.32
2023-10-10T02:25:02.912,,,44590,-117.18
2023-10-10T02:25:02.922,,,45440,-116.75
2023-10-10T02:25:02.923,,,44990,-117.27
2023-10-10T02:25:02.930,,,44840,-118.3
2023-10-10T02:25:02.935,,,45490,-116.88
2023-10-10T02:25:02.944,,,45190,-116.56
2023-10-10T02:25:02.947,,,44890,-117.08
2023-10-10T02:25:02.952,,,45040,-117.49
2023-10-10T02:25:02.960,,,45240,-118.13
2023-10-10T02:25:02.964,,,44690,-117.92
2023-10-10T02:25:02.969,,,45290,-116.11
2023-10-10T02:25:02.974,,,44790,-117.25
2023-10-10T02:25:02.982,,,44940,-117.67
2023-10-10T02:25:02.986,,,45540,-116.02
2023-10-10T02:25:02.992,,,45090,-117.46
2023-10-10T02:25:02.997,,,45340,-116.17
2023-10-10T02:25:03.004,,,44640,-116.9
2023-10-10T02:25:03.009,,,44740,-117.63
2023-10-10T02:25:03.015,,,45140,-117.26
2023-10-10T02:25:03.020,,,45390,-116.33
2023-10-10T02:25:03.026,,,44590,-117.02
2023-10-10T02:25:03.031,,,45440,-116.9
2023-10-10T02:25:03.040,,,44990,-116.68
2023-10-10T02:25:03.042,,,44840,-117.61
2023-10-10T02:25:03.048,,,45490,-116.63
2023-10-10T02:25:03.054,,,45190,-117.93
2023-10-10T02:25:03.062,,,44890,-116.89
2023-10-10T02:25:03.065,,,45040,-117.16
2023-10-10T02:25:03.071,,,45240,-117.21
2023-10-10T02:25:03.076,,,44690,-118.09
2023-10-10T02:25:03.086,,,45290,-117.72
2023-10-10T02:25:03.088,,,44790,-117.06
2023-10-10T02:25:03.095,,,44940,-117.01
2023-10-10T02:25:03.099,,,45540,-116.75
2023-10-10T02:25:03.105,,,45090,-117.54
2023-10-10T02:25:03.110,,,45340,-117.79
2023-10-10T02:25:03.116,,,44640,-118.26
2023-10-10T02:25:03.121,,,44740,-116.18
2023-10-10T02:25:03.129,,,45140,-117.04
2023-10-10T02:25:03.134,,,45390,-117.25
2023-10-10T02:25:03.142,,,44590,-118.24
2023-10-10T02:25:03.144,,,45440,-116.27
2023-10-10T02:25:03.150,,,44990,-115.55
2023-10-10T02:25:03.156,,,44840,-115.45
2023-10-10T02:25:03.161,,,45490,-115.74
2023-10-10T02:25:03.167,,,45190,-118.35
2023-10-10T02:25:03.179,,,44890,-118.21
2023-10-10T02:25:03.180,,,45040,-117.61
2023-10-10T02:25:03.184,,,45240,-117.69
2023-10-10T02:25:03.189,,,44690,-116.54
2023-10-10T02:25:03.196,,,45290,-117.74
2023-10-10T02:25:03.199,,,44790,-117.72
2023-10-10T02:25:03.205,,,44940,-116.66
2023-10-10T02:25:03.210,,,45540,-116.52
2023-10-10T02:25:03.215,,,45090,-117.08
2023-10-10T02:25:03.221,,,45340,-116.62
2023-10-10T02:25:03.226,,,44640,-116.54
2023-10-10T02:25:03.233,,,44740,-117.01
2023-10-10T02:25:03.237,,,45140,-117.49
2023-10-10T02:25:03.245,,,45390,-117.19
2023-10-10T02:25:03.248,,,44590,-117.99
2023-10-10T02:25:03.258,,,45440,-117.84
2023-10-10T02:25:03.260,,,44990,-116.87
2023-10-10T02:25:03.269,,,44840,-115.44
2023-10-10T02:25:03.273,,,45490,-117.41
2023-10-10T02:25:03.281,,,45190,-116.58
2023-10-10T02:25:03.283,,,44890,-117.46
2023-10-10T02:25:03.292,,,45040,-118.16
2023-10-10T02:25:03.297,,,45240,-117.51
2023-10-10T02:25:03.360,,,44690,-117.09
2023-10-10T02:25:03.431,,,45290,-117.5
2023-10-10T02:25:03.437,,,44790,-116.75
2023-10-10T02:25:03.497,,,44940,-118.25
2023-10-10T02:25:03.567,,,45540,-115.17
2023-10-10T02:25:03.570,,,45090,-116.74
2023-10-10T02:25:03.639,,,45340,-116.59
2023-10-10T02:25:03.643,,,44640,-118.76
2023-10-10T02:25:03.711,,,44740,-117.57
2023-10-10T02:25:03.713,,,45140,-116.97
2023-10-10T02:25:03.781,,,45390,-118.11
2023-10-10T02:25:03.783,,,44590,-117.33
2023-10-10T02:25:03.849,,,45440,-115.84
2023-10-10T02:25:03.912,,,44990,-117.55
2023-10-10T02:25:03.925,,,44840,-117.22
2023-10-10T02:25:03.929,,,45490,-116.34
2023-10-10T02:25:03.936,,,45190,-117.07
2023-10-10T02:25:03.946,,,44890,-116.42
2023-10-10T02:25:03.948,,,45040,-116.79
2023-10-10T02:25:03.949,,,45240,-118.52
2023-10-10T02:25:03.951,,,44690,-117.25
2023-10-10T02:25:03.952,,,45290,-117.46
2023-10-10T02:25:03.953,,,44790,-117.93
2023-10-10T02:25:03.955,,,44940,-117.27
2023-10-10T02:25:03.956,,,45540,-115.45
2023-10-10T02:25:03.958,,,45090,-116.28
2023-10-10T02:25:03.962,,,45340,-117.3
2023-10-10T02:25:03.964,,,44640,-117.4
2023-10-10T02:25:03.966,,,44740,-117.46
2023-10-10T02:25:03.969,,,45140,-116.84
2023-10-10T02:25:03.971,,,45390,-117.73
2023-10-10T02:25:03.973,,,44590,-118.73
2023-10-10T02:25:03.976,,,45440,-115.8
2023-10-10T02:25:03.978,,,44990,-116.85
2023-10-10T02:25:03.983,,,44840,-116.58
2023-10-10T02:25:03.984,,,45490,-115.9
2023-10-10T02:25:03.986,,,45190,-117.95
2023-10-10T02:25:03.990,,,44890,-117.45
2023-10-10T02:25:03.993,,,45040,-117.67
2023-10-10T02:25:03.996,,,45240,-117.22
2023-10-10T02:25:03.998,,,44690,-117.07
2023-10-10T02:25:04.001,,,45290,-118.18
2023-10-10T02:25:04.003,,,44790,-117.63
2023-10-10T02:25:04.006,,,44940,-116.42
2023-10-10T02:25:04.008,,,45540,-116.18
2023-10-10T02:25:04.013,,,45090,-117.48
2023-10-10T02:25:04.017,,,45340,-117.93
2023-10-10T02:25:04.018,,,44640,-117.68
2023-10-10T02:25:04.020,,,44740,-117.39
2023-10-10T02:25:04.024,,,45140,-117.46
2023-10-10T02:25:04.026,,,45390,-117.09
2023-10-10T02:25:04.042,,,44590,-118.13
2023-10-10T02:25:04.044,,,45440,-116.63
2023-10-10T02:25:04.047,,,44990,-117.31
2023-10-10T02:25:04.050,,,44840,-118.4
2023-10-10T02:25:04.053,,,45490,-116.66
2023-10-10T02:25:04.057,,,45190,-118.23
2023-10-10T02:25:04.060,,,44890,-116.61
2023-10-10T02:25:04.062,,,45040,-118.44
2023-10-10T02:25:04.065,,,45240,-117.65
2023-10-10T02:25:04.068,,,44690,-116.95
2023-10-10T02:25:04.070,,,45290,-116
2023-10-10T02:25:04.074,,,44790,-117.7
2023-10-10T02:25:04.076,,,44940,-116.2
2023-10-10T02:25:04.079,,,45540,-116.65
2023-10-10T02:25:04.081,,,45090,-116.76
2023-10-10T02:25:04.085,,,45340,-117.14
2023-10-10T02:25:04.087,,,44640,-116.81
2023-10-10T02:25:04.090,,,44740,-117.73
2023-10-10T02:25:04.092,,,45140,-117.45
2023-10-10T02:25:04.097,,,45390,-116.04
2023-10-10T02:25:04.100,,,44590,-116.48
2023-10-10T02:25:04.101,,,45440,-117.6
2023-10-10T02:25:04.104,,,44990,-117.8
2023-10-10T02:25:04.107,,,44840,-117.96
2023-10-10T02:25:04.110,,,45490,-115.87
2023-10-10T02:25:04.112,,,45190,-116.27
2023-10-10T02:25:04.116,,,44890,-117.3
2023-10-10T02:25:04.119,,,45040,-116.69
2023-10-10T02:25:04.120,,,45240,-117.68
2023-10-10T02:25:04.123,,,44690,-116.77
2023-10-10T02:25:04.126,,,45290,-117.13
2023-10-10T02:25:04.130,,,44790,-118.27
2023-10-10T02:25:04.132,,,44940,-116.43
2023-10-10T02:25:04.139,,,45540,-116.6
2023-10-10T02:25:04.142,,,45090,-116.32
2023-10-10T02:25:04.146,,,45340,-116.88
2023-10-10T02:25:04.147,,,44640,-118.18
2023-10-10T02:25:04.151,,,44740,-116.87
2023-10-10T02:25:04.152,,,45140,-117.42
2023-10-10T02:25:04.155,,,45390,-117.38
2023-10-10T02:25:04.158,,,44590,-117.42
2023-10-10T02:25:04.160,,,45440,-116.09
2023-10-10T02:25:04.167,,,44990,-117.01
2023-10-10T02:25:04.169,,,44840,-118.08
2023-10-10T02:25:04.176,,,45490,-115.74
2023-10-10T02:25:04.184,,,45190,-117.17
2023-10-10T02:25:04.185,,,44890,-116.38
2023-10-10T02:25:04.187,,,45040,-116.93
2023-10-10T02:25:04.189,,,45240,-117.56
2023-10-10T02:25:04.191,,,44690,-117.55
2023-10-10T02:25:04.193,,,45290,-116.52
2023-10-10T02:25:04.195,,,44790,-116.84
2023-10-10T02:25:04.196,,,44940,-117.49
2023-10-10T02:25:04.197,,,45540,-116.84
2023-10-10T02:25:04.202,,,45090,-115.88
2023-10-10T02:25:04.204,,,45340,-116.74
2023-10-10T02:25:04.207,,,44640,-117.17
2023-10-10T02:25:04.208,,,44740,-116.52
2023-10-10T02:25:04.212,,,45140,-117.75
2023-10-10T02:25:04.215,,,45390,-117.61
2023-10-10T02:25:04.218,,,44590,-118.13
2023-10-10T02:25:04.220,,,45440,-117.3
2023-10-10T02:25:04.224,,,44990,-117.69
2023-10-10T02:25:04.227,,,44840,-118
2023-10-10T02:25:04.229,,,45490,-115.07
2023-10-10T02:25:04.232,,,45190,-117.82
2023-10-10T02:25:04.235,,,44890,-117.53
2023-10-10T02:25:04.240,,,45040,-115.84
2023-10-10T02:25:04.243,,,45240,-117.86
2023-10-10T02:25:04.246,,,44690,-117.4
2023-10-10T02:25:04.249,,,45290,-117.82
2023-10-10T02:25:04.251,,,44790,-117.14
2023-10-10T02:25:04.254,,,44940,-116.71
2023-10-10T02:25:04.256,,,45540,-116.15
2023-10-10T02:25:04.260,,,45090,-117.21
2023-10-10T02:25:04.262,,,45340,-117.16
2023-10-10T02:25:04.267,,,44640,-115.31
2023-10-10T02:25:04.270,,,44740,-117.68
2023-10-10T02:25:04.273,,,45140,-118.16
2023-10-10T02:25:04.276,,,45390,-116.92
2023-10-10T02:25:04.279,,,44590,-117.68
2023-10-10T02:25:04.287,,,45440,-116.06
2023-10-10T02:25:04.290,,,44990,-117
2023-10-10T02:25:04.291,,,44840,-117.43
2023-10-10T02:25:04.293,,,45490,-114.91
2023-10-10T02:25:04.296,,,45190,-117.4
2023-10-10T02:25:04.298,,,44890,-115.76
2023-10-10T02:25:04.302,,,45040,-117.59
2023-10-10T02:25:04.308,,,45240,-118.17
2023-10-10T02:25:04.313,,,44690,-116.79
2023-10-10T02:25:04.315,,,45290,-117.93
2023-10-10T02:25:04.322,,,44790,-116.27
2023-10-10T02:25:04.324,,,44940,-117.68
2023-10-10T02:25:04.326,,,45540,-115.18
2023-10-10T02:25:04.329,,,45090,-116.87
2023-10-10T02:25:04.330,,,45340,-117.44
2023-10-10T02:25:04.332,,,44640,-118.46
2023-10-10T02:25:04.335,,,44740,-117.95
2023-10-10T02:25:04.336,,,45140,-117.5
2023-10-10T02:25:04.338,,,45390,-116.93
2023-10-10T02:25:04.340,,,44590,-118.8
2023-10-10T02:25:04.342,,,45440,-117.86
2023-10-10T02:25:04.343,,,44990,-117.94
2023-10-10T02:25:04.345,,,44840,-117.92
2023-10-10T02:25:04.347,,,45490,-114.38
2023-10-10T02:25:04.349,,,45190,-117.59
2023-10-10T02:25:04.352,,,44890,-117.51
2023-10-10T02:25:04.354,,,45040,-117.53
2023-10-10T02:25:04.358,,,45240,-117.81
2023-10-10T02:25:04.360,,,44690,-116.71
2023-10-10T02:25:04.364,,,45290,-117.52
2023-10-10T02:25:04.369,,,44790,-117.81
2023-10-10T02:25:04.372,,,44940,-117.43
2023-10-10T02:25:04.374,,,45540,-115.88
2023-10-10T02:25:04.377,,,45090,-114.77
2023-10-10T02:25:04.380,,,45340,-117.86
2023-10-10T02:25:04.383,,,44640,-118.7
2023-10-10T02:25:04.384,,,44740,-117.87
2023-10-10T02:25:04.389,,,45140,-118
2023-10-10T02:25:04.391,,,45390,-117.08
2023-10-10T02:25:04.395,,,44590,-118.67
2023-10-10T02:25:04.396,,,45440,-117.71
2023-10-10T02:25:04.400,,,44990,-117.89
2023-10-10T02:25:04.403,,,44840,-116.37
2023-10-10T02:25:04.406,,,45490,-116.37
2023-10-10T02:25:04.408,,,45190,-118.09
2023-10-10T02:25:04.412,,,44890,-116.94
2023-10-10T02:25:04.414,,,45040,-116.93
2023-10-10T02:25:04.416,,,45240,-117.72
2023-10-10T02:25:04.419,,,44690,-118.08
2023-10-10T02:25:04.429,,,45290,-118
2023-10-10T02:25:04.431,,,44790,-116.13
2023-10-10T02:25:04.433,,,44940,-117.21
2023-10-10T02:25:04.434,,,45540,-115.49
2023-10-10T02:25:04.435,,,45090,-116.65
2023-10-10T02:25:04.439,,,45340,-117.51
2023-10-10T02:25:04.441,,,44640,-117.78
2023-10-10T02:25:04.444,,,44740,-116.77
2023-10-10T02:25:04.446,,,45140,-117.67
2023-10-10T02:25:04.449,,,45390,-116.11
2023-10-10T02:25:04.452,,,44590,-117.54
2023-10-10T02:25:04.454,,,45440,-117.36
2023-10-10T02:25:04.458,,,44990,-117.66
2023-10-10T02:25:04.460,,,44840,-118.01
2023-10-10T02:25:04.462,,,45490,-115.93
2023-10-10T02:25:04.464,,,45190,-117.95
2023-10-10T02:25:04.468,,,44890,-117.95
2023-10-10T02:25:04.470,,,45040,-116.88
2023-10-10T02:25:04.473,,,45240,-116.9
2023-10-10T02:25:04.475,,,44690,-116.9
2023-10-10T02:25:04.479,,,45290,-117.4
2023-10-10T02:25:04.481,,,44790,-117.17
2023-10-10T02:25:04.484,,,44940,-116.4
2023-10-10T02:25:04.486,,,45540,-117.13
2023-10-10T02:25:04.491,,,45090,-117.03
2023-10-10T02:25:04.494,,,45340,-117.12
2023-10-10T02:25:04.496,,,44640,-117.36
2023-10-10T02:25:04.501,,,44740,-117.22
2023-10-10T02:25:04.504,,,45140,-117.31
2023-10-10T02:25:04.507,,,45390,-116.72
2023-10-10T02:25:04.509,,,44590,-118.08
2023-10-10T02:25:04.510,,,45440,-115.96
2023-10-10T02:25:04.527,,,44990,-118.35
2023-10-10T02:25:04.531,,,44840,-118.24
2023-10-10T02:25:04.533,,,45490,-116.34
2023-10-10T02:25:04.536,,,45190,-118.05
2023-10-10T02:25:04.538,,,44890,-118.39
